date,t2m,sp,rh,wind_speed,pwv,tp
2023/4/17 0:00,308.52,1002,37.2,0.37,16.5,1.00E-05
2023/4/17 0:15,310.15,1002.1,34.9,0.3,16.62,1.00E-05
2023/4/17 0:30,311.22,1002.27,32.87,0.53,16.5,1.00E-05
2023/4/17 0:45,311.72,1002.3,30.9,0.97,16.24,1.00E-05
2023/4/17 1:00,310.75,1002.3,33.03,1,15.09,1.00E-05
2023/4/17 1:15,309.62,1002.4,33.5,1.97,14.01,1.00E-05
2023/4/17 1:30,308.65,1002.43,34.97,2.17,14.17,1.00E-05
2023/4/17 1:45,308.95,1002.5,34.8,2.43,13.42,1.00E-05
2023/4/17 2:00,308.85,1002.5,36,1.8,13.74,1.00E-05
2023/4/17 2:15,309.55,1002.6,34.33,2.3,13.9,1.00E-05
2023/4/17 2:30,308.75,1002.57,35.73,2.37,13.83,0.00011
2023/4/17 2:45,310.02,1002.5,35.2,1.9,16,1.00E-05
2023/4/17 3:00,310.25,1002.4,32.87,2.93,16.92,1.00E-05
2023/4/17 3:15,309.45,1002.2,34.43,2.4,17.01,1.00E-05
2023/4/17 3:30,308.75,1002,33.27,2.77,16.1,1.00E-05
2023/4/17 3:45,309.28,1001.8,33.8,3.1,16.59,1.00E-05
2023/4/17 4:00,309.55,1001.7,33.43,2.27,15.77,1.00E-05
2023/4/17 4:15,309.55,1001.7,31.83,3,14.38,1.00E-05
2023/4/17 4:30,309.55,1001.6,31.43,3.13,11.09,1.00E-05
2023/4/17 4:45,309.82,1001.4,31.67,1.6,11.03,1.00E-05
2023/4/17 5:00,309.95,1001.1,30.1,3.17,13.42,1.00E-05
2023/4/17 5:15,309.85,1001.03,31.73,2.57,12.8,1.00E-05
2023/4/17 5:30,309.95,1000.8,31.77,1.97,11.98,1.00E-05
2023/4/17 5:45,310.28,1000.6,29.9,2.8,12.6,1.00E-05
2023/4/17 6:00,310.35,1000.4,31.6,1.53,13.94,1.00E-05
2023/4/17 6:15,310.05,1000.27,29.8,2.23,14.56,1.00E-05
2023/4/17 6:30,310.42,1000,28.9,2.43,15.09,1.00E-05
2023/4/17 6:45,310.25,999.73,28.2,3.03,15.3,1.00E-05
2023/4/17 7:00,310.15,999.6,27.53,2.03,14.12,1.00E-05
2023/4/17 7:15,310.45,999.4,27.23,2.4,14.03,1.00E-05
2023/4/17 7:30,311.25,999.2,27.03,2.33,14.25,1.00E-05
2023/4/17 7:45,310.45,999,25.87,3.27,15.96,1.00E-05
2023/4/17 8:00,310.38,998.8,26.37,1.8,16.68,1.00E-05
2023/4/17 8:15,309.95,998.5,27.3,2.33,16.76,1.00E-05
2023/4/17 8:30,309.82,998.4,29.07,1.1,16.38,1.00E-05
2023/4/17 8:45,309.18,998.4,29.27,1.8,17.15,1.00E-05
2023/4/17 9:00,308.75,998.47,29.57,0.97,17.51,1.00E-05
2023/4/17 9:15,308.35,998.4,32.17,0.73,17.95,1.00E-05
2023/4/17 9:30,308.35,998.67,39.03,0.1,18.88,1.00E-05
2023/4/17 9:45,307.78,998.7,34.83,0.33,19.07,1.00E-05
2023/4/17 10:00,306.85,998.8,35.03,0.2,19.94,1.00E-05
2023/4/17 10:15,306.48,999.17,36.03,0.07,18.74,1.00E-05
2023/4/17 10:30,305.65,999.2,39.5,0.17,18.67,1.00E-05
2023/4/17 10:45,305.12,999.5,41.13,0.23,18.9,1.00E-05
2023/4/17 11:00,304.45,999.8,44.07,0.43,17.84,1.00E-05
2023/4/17 11:15,303.85,1000,47.1,0.07,18.14,1.00E-05
2023/4/17 11:30,303.25,1000.1,48.83,0.07,17.7,1.00E-05
2023/4/17 11:45,302.65,1000.3,51.37,0.07,21.5,1.00E-05
2023/4/17 12:00,302.35,1000.7,51.83,0.43,22.27,1.00E-05
2023/4/17 12:15,302.35,1001,51.8,0.13,21.71,1.00E-05
2023/4/17 12:30,302.15,1001.5,52.87,0.47,21.59,1.00E-05
2023/4/17 12:45,302.15,1001.8,53.7,0.33,22.9,1.00E-05
2023/4/17 13:00,302.15,1002,53.8,0.47,24.17,1.00E-05
2023/4/17 13:15,301.65,1002.23,58.07,0.2,24.16,1.00E-05
2023/4/17 13:30,300.95,1002.4,57.9,0.1,22.52,1.00E-05
2023/4/17 13:45,299.95,1002.6,61.17,0.2,22.76,1.00E-05
2023/4/17 14:00,300.05,1002.6,61.17,0.47,24.14,1.00E-05
2023/4/17 14:15,300.25,1002.51,59.5,0.69,27.78,1.00E-05
2023/4/17 14:30,300.35,1002.3,57.17,0.78,30.26,1.00E-05
2023/4/17 14:45,300.55,1002.1,56.63,0.77,30.63,1.00E-05
2023/4/17 15:00,300.45,1002.13,56.6,1,31.91,1.00E-05
2023/4/17 15:15,300.35,1002.2,56.8,0.5,34.88,1.00E-05
2023/4/17 15:30,300.48,1002.3,57.43,0.1,36.56,1.00E-05
2023/4/17 15:45,300.65,1002,57.23,0.2,38.06,1.00E-05
2023/4/17 16:00,301.08,1002.57,57.37,0.3,39.49,1.00E-05
2023/4/17 16:15,301.25,1002.93,53.17,0.4,41.04,1.00E-05
2023/4/17 16:30,301.55,1003.2,51.1,0.6,41.03,1.00E-05
2023/4/17 16:45,301.75,1003.5,49.97,0.73,40.82,1.00E-05
2023/4/17 17:00,301.62,1004.37,55.44,1.5,40.36,0.24001
2023/4/17 17:15,299.51,1004.93,61.78,1.3,39.92,1.00E-05
2023/4/17 17:30,298.75,1005.09,63.49,1.34,39.75,0.14001
2023/4/17 17:45,298.62,1005.57,68.53,1.17,42.12,0.89001
2023/4/17 18:00,297.25,1005.53,74.5,1.43,43.86,2.15001
2023/4/17 18:15,295.95,1005.73,80.2,1.83,42.98,2.49001
2023/4/17 18:30,295.35,1005.5,84.07,1.17,42.38,1.44001
2023/4/17 18:45,295.25,1004.7,86.43,0.77,44.29,1.78001
2023/4/17 19:00,295.25,1005.6,87.6,0.3,44.14,1.45001
2023/4/17 19:15,294.95,1004.47,87.67,1.6,44.42,1.54001
2023/4/17 19:30,294.65,1003.83,88.67,1.47,45.02,0.33001
2023/4/17 19:45,294.55,1002.93,88.5,1.9,46.53,0.25001
2023/4/17 20:00,294.65,1003,88.23,0.97,43.78,0.01001
2023/4/17 20:15,294.75,1002.9,87.2,0.67,40.74,1.00E-05
2023/4/17 20:30,294.95,1002.8,88.03,0.57,39.23,0.01001
2023/4/17 20:45,295.25,1002.77,88.17,0.83,40.75,1.00E-05
2023/4/17 21:00,295.08,1002.8,87.4,0,40.22,1.00E-05
2023/4/17 21:15,295.25,1003,88.43,0.57,42.23,1.00E-05
2023/4/17 21:30,294.97,1002.94,86.52,0.83,41.77,1.00E-05
2023/4/17 21:45,294.82,1002.78,87.87,0.13,41.36,1.00E-05
2023/4/17 22:00,294.95,1002.7,87.57,0.17,40.95,1.00E-05
2023/4/17 22:15,294.82,1002.8,86.5,0.47,40.76,1.00E-05
2023/4/17 22:30,294.65,1002.9,87.33,0.17,39.95,1.00E-05
2023/4/17 22:45,294.98,1003,87.17,0.4,43.36,1.00E-05
2023/4/17 23:00,295.15,1003.3,84.87,0.63,44.79,1.00E-05
2023/4/17 23:15,295.45,1003.8,85.33,0.5,45.76,1.00E-05
2023/4/17 23:30,295.75,1004,83.77,1,46.02,1.00E-05
2023/4/17 23:45,295.65,1004,84.3,0.8,45.25,1.00E-05
2023/4/18 0:00,295.95,1004,82.87,1.77,43.06,1.00E-05
2023/4/18 0:15,296.28,1004,84.27,1.33,43.02,1.00E-05
2023/4/18 0:30,296.75,1004.4,82.73,1.33,40.35,1.00E-05
2023/4/18 0:45,297.05,1004.8,80.9,1.47,39.92,1.00E-05
2023/4/18 1:00,297.55,1005,79.53,1.43,42.29,1.00E-05
2023/4/18 1:15,298.88,1005.07,76.3,1.6,44.9,1.00E-05
2023/4/18 1:30,299.15,1005.1,73.83,1.57,43.97,1.00E-05
2023/4/18 1:45,299.85,1005.2,71.13,1.57,43.31,1.00E-05
2023/4/18 2:00,300.12,1005.33,67.63,1.83,42.61,1.00E-05
2023/4/18 2:15,299.65,1005.1,68.3,1.47,42.14,1.00E-05
2023/4/18 2:30,299.02,1005,68.93,1.6,41.05,1.00E-05
2023/4/18 2:45,298.48,1004.9,70.8,1.5,40.37,1.00E-05
2023/4/18 3:00,298.25,1004.8,70.57,1.73,38.77,1.00E-05
2023/4/18 3:15,298.25,1004.6,70.13,1.37,37.34,1.00E-05
2023/4/18 3:30,298.45,1004.5,69.73,1.43,36.9,1.00E-05
2023/4/18 3:45,298.75,1004.3,69.93,0.8,40.01,0.02001
2023/4/18 4:00,299.15,1004.1,69.77,1.07,42.15,1.00E-05
2023/4/18 4:15,299.45,1004.1,69.03,0.73,42.28,1.00E-05
2023/4/18 4:30,298.65,1003.9,68.57,0.43,43.71,1.00E-05
2023/4/18 4:45,299.18,1003.9,67.73,0.87,44.51,1.00E-05
2023/4/18 5:00,299.65,1003.9,67.87,0.67,44.58,1.00E-05
2023/4/18 5:15,299.18,1004.1,69.33,0.6,47.35,1.00E-05
2023/4/18 5:30,298.55,1003.9,72.47,1.03,48.85,1.00E-05
2023/4/18 5:45,297.98,1003.8,75.4,1,47.35,0.45001
2023/4/18 6:00,296.85,1003.7,80.73,1.07,46.59,9.11001
2023/4/18 6:15,296.05,1003.7,84.97,0.13,45.07,2.56001
2023/4/18 6:30,295.95,1003.5,87.23,0.53,46.19,0.11001
2023/4/18 6:45,296.05,1003.3,87.3,0.5,49,0.01001
2023/4/18 7:00,296.35,1003,87.1,0.33,50.23,0.19001
2023/4/18 7:15,297.15,1002.83,88.63,0.4,51.24,0.01001
2023/4/18 7:30,297.65,1002.6,90.2,0.13,50.72,1.00E-05
2023/4/18 7:45,297.65,1002.5,85.4,0.23,51.03,1.00E-05
2023/4/18 8:00,297.95,1002.5,86.77,0.3,53.2,1.00E-05
2023/4/18 8:15,298.25,1002.5,87.8,0,52.46,1.00E-05
2023/4/18 8:30,298.45,1002.5,87.9,0.33,52.76,1.00E-05
2023/4/18 8:45,296.35,1002.5,84.33,0,50.92,1.00E-05
2023/4/18 9:00,298.65,1002.4,87.57,0,49.9,1.00E-05
2023/4/18 9:15,299.05,1002.5,86.97,0.07,50.72,1.00E-05
2023/4/18 9:30,299.15,1002.5,85.93,0.43,51.35,1.00E-05
2023/4/18 9:45,299.25,1002.5,85,0.7,49.95,1.00E-05
2023/4/18 10:00,299.05,1002.5,83.9,0.33,50.3,1.00E-05
2023/4/18 10:15,298.95,1002.6,84.53,0.13,48.82,1.00E-05
2023/4/18 10:30,298.85,1002.77,85.17,0.03,48.83,1.00E-05
2023/4/18 10:45,298.75,1002.83,84.9,0,50.31,1.00E-05
2023/4/18 11:00,298.35,1003,83.9,0,51.15,1.00E-05
2023/4/18 11:15,298.12,1003,84.8,0.53,50.22,1.00E-05
2023/4/18 11:30,297.58,1003,84.6,0.37,49.39,1.00E-05
2023/4/18 11:45,297.52,1003.2,85.67,0,49.56,1.00E-05
2023/4/18 12:00,297.55,1003.3,85.7,0.2,48.87,1.00E-05
2023/4/18 12:15,297.45,1003.4,84.8,0.33,48.25,1.00E-05
2023/4/18 12:30,297.55,1003.7,86,0.1,49.29,1.00E-05
2023/4/18 12:45,297.72,1003.93,86.08,0,49.22,1.00E-05
2023/4/18 13:00,297.85,1004.1,85.6,0,49.17,1.00E-05
2023/4/18 13:15,297.55,1004.1,83.4,0,49.11,1.00E-05
2023/4/18 13:30,297.45,1004,85.37,0,46.5,1.00E-05
2023/4/18 13:45,297.45,1004,85.43,0.5,45.31,1.00E-05
2023/4/18 14:00,297.15,1004,84.13,0.1,41.13,1.00E-05
2023/4/18 14:15,296.75,1004.2,85,0,43.77,1.00E-05
2023/4/18 14:30,296.65,1004.3,84.8,0,44.24,1.00E-05
2023/4/18 14:45,296.15,1004.3,86.2,0,44.22,1.00E-05
2023/4/18 15:00,296.25,1004.3,86.1,0.1,44.99,1.00E-05
2023/4/18 15:15,296.35,1004.2,86.3,0,47.21,1.00E-05
2023/4/18 15:30,296.25,1004,86.29,0,45.65,1.00E-05
2023/4/18 15:45,296.25,1003.8,86,0.4,44.1,1.00E-05
2023/4/18 16:00,296.1,1003.7,85.69,0.19,44.13,1.00E-05
2023/4/18 16:15,295.95,1003.6,86.57,0,44.17,1.00E-05
2023/4/18 16:30,295.65,1003.6,87.13,0.33,43.72,1.00E-05
2023/4/18 16:45,295.75,1003.3,88,0.17,41.84,1.00E-05
2023/4/18 17:00,295.85,1003,86.87,0.1,42.26,1.00E-05
2023/4/18 17:15,295.85,1002.6,86,0,41.37,1.00E-05
2023/4/18 17:30,295.65,1002.3,86.3,0,41.22,1.00E-05
2023/4/18 17:45,295.65,1002,86.1,0,37.97,1.00E-05
2023/4/18 18:00,295.65,1001.8,85.9,0.4,37.22,1.00E-05
2023/4/18 18:15,295.62,1001.8,86.33,0.03,35.71,1.00E-05
2023/4/18 18:30,295.45,1001.7,87,0,34.94,1.00E-05
2023/4/18 18:45,295.65,1001.8,87,0.27,35.66,1.00E-05
2023/4/18 19:00,295.55,1001.8,86.9,0.63,36.22,1.00E-05
2023/4/18 19:15,295.55,1002.1,87.2,0.5,35.44,1.00E-05
2023/4/18 19:30,295.75,1002.23,88.3,0.73,34.67,1.00E-05
2023/4/18 19:45,295.75,1002.3,88.83,0.7,37.74,1.00E-05
2023/4/18 20:00,296.25,1002.2,89.12,0.46,38.37,1.00E-05
2023/4/18 20:15,296.56,1002.24,87.85,0.11,38.39,1.00E-05
2023/4/18 20:30,296.85,1002.2,86.96,0.08,38.44,1.00E-05
2023/4/18 20:45,296.75,1002.1,85.5,0.1,39,1.00E-05
2023/4/18 21:00,296.75,1002,85.37,0.13,39.47,1.00E-05
2023/4/18 21:15,296.65,1002.1,85.33,0.77,39.69,1.00E-05
2023/4/18 21:30,296.45,1002.03,85.3,0.6,40.32,1.00E-05
2023/4/18 21:45,296.35,1002,85.4,0.03,41.36,1.00E-05
2023/4/18 22:00,296.32,1001.9,86.3,0.37,40.07,1.00E-05
2023/4/18 22:15,295.52,1002.1,84.93,0.23,37.8,1.00E-05
2023/4/18 22:30,296.45,1002.3,85.13,0.27,35.61,1.00E-05
2023/4/18 22:45,296.75,1002.4,83.97,0.5,35.04,1.00E-05
2023/4/18 23:00,296.95,1002.3,83.37,0.47,36.3,1.00E-05
2023/4/18 23:15,297.55,1002.4,82.3,0.83,36.99,1.00E-05
2023/4/18 23:30,297.75,1002.3,80.23,1.33,35.96,1.00E-05
2023/4/18 23:45,297.75,1002.5,80.23,1.57,35.49,1.00E-05
2023/4/19 0:00,297.55,1002.5,80.03,1.07,34.82,1.00E-05
2023/4/19 0:15,297.75,1002.5,79.03,0.93,32.67,1.00E-05
2023/4/19 0:30,298.05,1002.7,79.17,1,31.96,1.00E-05
2023/4/19 0:45,297.65,1003,80.2,1.37,30.86,1.00E-05
2023/4/19 1:00,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 1:15,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 1:30,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 1:45,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 2:00,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 2:15,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 2:30,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 2:45,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 3:00,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 3:15,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 3:30,297.85,1003.1,79.6,2.27,28.76,1.00E-05
2023/4/19 7:30,305.14,1000.64,59.28,0.66,41.09,1.00E-05
2023/4/19 7:45,305.42,1000.55,58.5,0.6,41.57,1.00E-05
2023/4/19 8:00,305.71,1000.46,57.71,0.53,42.05,1.00E-05
2023/4/19 8:15,305.99,1000.36,56.93,0.47,42.54,1.00E-05
2023/4/19 8:30,306.27,1000.27,56.15,0.41,43.02,1.00E-05
2023/4/19 8:45,306.55,1000.17,55.37,0.35,43.51,1.00E-05
2023/4/19 9:00,306.83,1000.08,54.59,0.29,43.99,1.00E-05
2023/4/19 9:15,307.11,999.98,53.8,0.23,44.48,1.00E-05
2023/4/19 9:30,307.39,999.89,53.02,0.16,44.96,1.00E-05
2023/4/19 9:45,307.67,999.79,52.24,0.1,45.45,1.00E-05
2023/4/19 10:00,307.95,999.7,51.46,0.04,45.94,1.00E-05
2023/4/19 10:15,307.42,999.7,50.27,0.1,46.88,1.00E-05
2023/4/19 10:30,306.38,999.8,53.68,0.12,45.65,1.00E-05
2023/4/19 10:45,305.21,999.83,55.82,0.11,45.74,1.00E-05
2023/4/19 11:00,304.18,999.8,57.03,0.17,46.77,1.00E-05
2023/4/19 11:15,303.32,999.9,58.57,0.1,46.56,1.00E-05
2023/4/19 11:30,302.65,1000.1,60.87,0,47.06,1.00E-05
2023/4/19 11:45,302.45,1000.23,60.43,0,43.16,1.00E-05
2023/4/19 12:00,302.48,1000.4,62.13,0.17,40.19,1.00E-05
2023/4/19 12:15,301.95,1000.6,65.37,0.13,37.69,1.00E-05
2023/4/19 12:30,301.45,1000.87,66.83,0.3,36.92,1.00E-05
2023/4/19 12:45,299.85,1001.1,71.67,0.17,36.2,1.00E-05
2023/4/19 13:00,300.12,1001.24,70.69,0.2,35.33,1.00E-05
2023/4/19 13:15,300.08,1001.4,69.82,0.03,34.84,1.00E-05
2023/4/19 13:30,300.15,1001.47,70.63,0,34.4,1.00E-05
2023/4/19 13:45,300.05,1001.7,70.23,0.03,33.01,1.00E-05
2023/4/19 14:00,299.95,1001.8,68.43,0.37,33.56,1.00E-05
2023/4/19 14:15,299.95,1001.9,70.4,0.5,33.98,1.00E-05
2023/4/19 14:30,299.95,1001.8,70.5,0.43,35.78,1.00E-05
2023/4/19 14:45,299.75,1001.8,70.37,0.1,36.29,1.00E-05
2023/4/19 15:00,299.18,1001.7,69.4,0.27,37.16,1.00E-05
2023/4/19 15:15,299.15,1001.6,69.83,0.03,40.25,1.00E-05
2023/4/19 15:30,299.05,1001.6,71.08,0.13,39.86,1.00E-05
2023/4/19 15:45,298.75,1001.43,71.49,0.37,39.73,1.00E-05
2023/4/19 16:00,298.65,1001.4,72.07,0,39.56,1.00E-05
2023/4/19 16:15,298.62,1001.3,72.57,0.13,38.53,1.00E-05
2023/4/19 16:30,298.35,1001.3,74,0,33.35,1.00E-05
2023/4/19 16:45,297.85,1001.3,74.67,0,28.62,1.00E-05
2023/4/19 17:00,297.35,1001.2,76.77,0,25.16,1.00E-05
2023/4/19 17:15,297.05,1001.2,77.33,0.63,25.45,1.00E-05
2023/4/19 17:30,297.25,1001.2,77.4,0.53,26.39,1.00E-05
2023/4/19 17:45,297.05,1001.2,78.24,0.32,29.48,1.00E-05
2023/4/19 18:00,296.95,1001.1,78.8,0.5,39.75,1.00E-05
2023/4/19 18:15,297.15,1001,78.5,0.33,41.16,1.00E-05
2023/4/19 18:30,297.05,1001,78.7,0.52,41.8,1.00E-05
2023/4/19 18:45,297.05,1000.9,78.8,0.5,40.44,1.00E-05
2023/4/19 19:00,296.95,1000.8,78.8,0.4,39.86,1.00E-05
2023/4/19 19:15,297.05,1000.9,78.77,0.63,37.83,1.00E-05
2023/4/19 19:30,296.8,1000.85,79.55,0.55,38.34,1.00E-05
2023/4/19 19:45,296.55,1000.8,80.33,0.47,38.84,1.00E-05
2023/4/19 20:00,296.45,1000.8,80.9,0.67,36.43,1.00E-05
2023/4/19 20:15,296.32,1000.9,81.7,0.5,34.78,1.00E-05
2023/4/19 20:30,296.45,1000.9,81.6,0.5,32.86,1.00E-05
2023/4/19 20:45,296.45,1001,81.3,0.43,32.64,1.00E-05
2023/4/19 21:00,296.45,1001.03,81.8,0.2,32.08,1.00E-05
2023/4/19 21:15,296.45,1001.2,81.1,0.23,31.81,1.00E-05
2023/4/19 21:30,296.35,1001.3,81.73,0,29.57,1.00E-05
2023/4/19 21:45,296.45,1001.4,81,0,28.39,1.00E-05
2023/4/19 22:00,296.45,1001.4,81.4,0,27.37,1.00E-05
2023/4/19 22:15,296.45,1001.6,81.83,0,27.72,1.00E-05
2023/4/19 22:30,296.75,1001.7,82,0,27.95,1.00E-05
2023/4/19 22:45,297.45,1001.9,82.13,0,27.81,1.00E-05
2023/4/19 23:00,298.92,1002.1,80.87,0,27.71,1.00E-05
2023/4/19 23:15,301.12,1002.37,74.2,0.33,26.95,1.00E-05
2023/4/19 23:30,303.32,1002.7,65.7,0.77,25.67,1.00E-05
2023/4/19 23:45,304.92,1002.8,59.73,0.43,26.76,1.00E-05
2023/4/20 0:00,306.05,1003,54.6,0.6,27.1,1.00E-05
2023/4/20 0:15,306.78,1003.1,51.6,0.47,26.72,1.00E-05
2023/4/20 0:30,307.62,1003.2,48.63,0.63,27.19,1.00E-05
2023/4/20 0:45,308.38,1003.4,47.27,0.4,26.27,1.00E-05
2023/4/20 1:00,309.55,1003.4,44.7,0.57,25.9,1.00E-05
2023/4/20 1:15,309.95,1003.6,42.1,1.07,23.83,1.00E-05
2023/4/20 1:30,310.05,1003.7,42.27,0.83,23.29,1.00E-05
2023/4/20 1:45,310.55,1003.7,41.8,1.03,25.32,1.00E-05
2023/4/20 2:00,310.75,1003.8,40.8,0.47,26.61,1.00E-05
2023/4/20 2:15,310.55,1003.8,40.57,0.8,27.5,1.00E-05
2023/4/20 2:30,310.95,1003.7,40.7,0.5,27.8,1.00E-05
2023/4/20 2:45,311.92,1003.5,39.73,0.63,28.73,1.00E-05
2023/4/20 3:00,310.85,1003.4,39.27,0.77,28.08,1.00E-05
2023/4/20 3:15,308.95,1003.2,39.97,0.63,28.31,1.00E-05
2023/4/20 3:30,310.55,1003,40.5,0.97,28.78,1.00E-05
2023/4/20 3:45,310.32,1002.9,41.1,0.9,27.16,1.00E-05
2023/4/20 4:00,310.52,1002.6,41.2,0.77,28.08,1.00E-05
2023/4/20 4:15,309.65,1002.4,41.3,0.9,27.5,1.00E-05
2023/4/20 4:30,309.42,1002.2,43.8,0.67,27.92,1.00E-05
2023/4/20 4:45,311.05,1002.1,39.47,1.5,28.62,1.00E-05
2023/4/20 5:00,311.68,1001.9,38.6,1.3,27.87,1.00E-05
2023/4/20 5:15,311.98,1001.6,38.63,1,27.78,1.00E-05
2023/4/20 5:30,312.15,1001.4,36.63,1.17,26.32,1.00E-05
2023/4/20 5:45,312.38,1001.2,37.4,0.43,25.67,1.00E-05
2023/4/20 6:00,313.38,1000.9,34.87,0.43,26.84,1.00E-05
2023/4/20 6:15,314.65,1000.6,33.03,0.93,26.2,1.00E-05
2023/4/20 6:30,312.08,1000.3,35.87,0.93,26.23,1.00E-05
2023/4/20 6:45,310.95,1000,38.7,1.03,25.18,1.00E-05
2023/4/20 7:00,309.52,999.7,42.43,0.9,25.68,1.00E-05
2023/4/20 7:15,308.68,999.5,40.3,0.83,26.05,1.00E-05
2023/4/20 7:30,309.12,999.27,38.13,0.8,23.69,1.00E-05
2023/4/20 7:45,311.72,999.3,34.9,0.7,25.03,1.00E-05
2023/4/20 8:00,312.98,999.4,34.43,0.77,24.06,1.00E-05
2023/4/20 8:15,314.25,999.4,30.63,0.27,24.21,1.00E-05
2023/4/20 8:30,314.05,999.5,32.07,0.9,25.2,1.00E-05
2023/4/20 8:45,313.05,999.5,34.9,0.5,28.22,1.00E-05
2023/4/20 9:00,312.02,999.43,35.03,0.27,29.77,1.00E-05
2023/4/20 9:15,310.55,999.4,38.2,0.33,31.79,1.00E-05
2023/4/20 9:30,309.45,999.53,40.9,0.43,36.47,1.00E-05
2023/4/20 9:45,309.25,999.5,43.07,0.17,38.8,1.00E-05
2023/4/20 10:00,309.18,999.6,42.4,0.13,39.22,1.00E-05
2023/4/20 10:15,308.55,999.7,41.8,0,37.13,1.00E-05
2023/4/20 10:30,307.58,999.7,44.5,0,33.24,1.00E-05
2023/4/20 10:45,306.42,999.9,46.5,0.07,30.23,1.00E-05
2023/4/20 11:00,305.05,1000,46.8,0.1,28.04,1.00E-05
2023/4/20 11:15,303.98,1000.2,51.4,0,27.06,1.00E-05
2023/4/20 11:30,303.05,1000.3,52.03,0,25.9,1.00E-05
2023/4/20 11:45,302.38,1000.6,50.94,0.03,24.89,1.00E-05
2023/4/20 12:00,301.85,1000.7,53.3,0.43,24.97,1.00E-05
2023/4/20 12:15,301.45,1000.9,54.03,0,25.27,1.00E-05
2023/4/20 12:30,301.05,1001.2,56.87,0.1,24.51,1.00E-05
2023/4/20 12:45,301.05,1001.5,56.1,0.43,24.58,1.00E-05
2023/4/20 13:00,300.75,1001.9,63.17,0.53,28.71,1.00E-05
2023/4/20 13:15,300.48,1002,61.3,0.27,36.22,1.00E-05
2023/4/20 13:30,300.58,1002.57,62.57,1.6,41.28,1.00E-05
2023/4/20 13:45,299.98,1002.8,64.23,0.37,40.48,1.00E-05
2023/4/20 14:00,300.15,1002.9,64.53,0.6,41.63,1.00E-05
2023/4/20 14:15,300.42,1002.9,63.27,0.31,40.86,1.00E-05
2023/4/20 14:30,300.55,1003.1,62.47,0.1,40,1.00E-05
2023/4/20 14:45,300.95,1003.3,60.8,0.1,40.9,1.00E-05
2023/4/20 15:00,301.25,1003.2,61.17,0.43,42.14,1.00E-05
2023/4/20 15:15,301.15,1003.3,59.9,0.27,42.9,1.00E-05
2023/4/20 15:30,300.95,1003.4,59.83,0.13,35.1,1.00E-05
2023/4/20 15:45,300.45,1003.5,62.17,0,30.48,1.00E-05
2023/4/20 16:00,299.75,1003.5,64.3,0.23,30.41,1.00E-05
2023/4/20 16:15,299.55,1003.4,64.9,0.17,30.26,1.00E-05
2023/4/20 16:30,299.05,1003.6,66.4,0.3,30.43,1.00E-05
2023/4/20 16:45,298.72,1003.6,68.15,0.51,30.51,1.00E-05
2023/4/20 17:00,298.82,1003.3,68.03,0.9,30.74,1.00E-05
2023/4/20 17:15,298.65,1003.2,67.43,0.3,30.88,1.00E-05
2023/4/20 17:30,298.85,1003.2,66.27,0,31.15,1.00E-05
2023/4/20 17:45,298.75,1003.3,65.93,0,31.38,1.00E-05
2023/4/20 18:00,298.35,1003.2,67.87,0.37,29.94,1.00E-05
2023/4/20 18:15,297.55,1003.4,66.43,0.5,25.62,1.00E-05
2023/4/20 18:30,297.15,1003.33,71,0.53,21.51,1.00E-05
2023/4/20 18:45,297.05,1003.5,73.83,0.4,22.67,1.00E-05
2023/4/20 19:00,296.75,1003.7,76.83,0.27,23.24,1.00E-05
2023/4/20 19:15,296.65,1003.8,77.8,0.1,24.27,1.00E-05
2023/4/20 19:30,296.25,1004,78.77,0.23,23.45,1.00E-05
2023/4/20 19:45,296.45,1004.2,73.8,1.2,23.83,1.00E-05
2023/4/20 20:00,296.45,1004.3,73.57,1.07,22.98,1.00E-05
2023/4/20 20:15,296.45,1004.5,74.1,0.7,23.3,1.00E-05
2023/4/20 20:30,296.15,1004.53,76.5,1.73,23.37,1.00E-05
2023/4/20 20:45,295.75,1004.7,79.33,1.23,24.41,1.00E-05
2023/4/20 21:00,295.45,1005,80.4,0.77,24.38,1.00E-05
2023/4/20 21:15,294.95,1005,80.8,1.63,24.95,1.00E-05
2023/4/20 21:30,294.58,1005.3,80,1.03,25.32,1.00E-05
2023/4/20 21:45,294.15,1005.6,79.17,1.7,25.79,1.00E-05
2023/4/20 22:00,293.92,1005.7,78.6,1.3,27.92,1.00E-05
2023/4/20 22:15,293.75,1005.9,77.8,1.13,27.91,1.00E-05
2023/4/20 22:30,293.72,1006.2,76.83,0.7,29.02,1.00E-05
2023/4/20 22:45,293.75,1006.37,75.3,1.67,30.36,1.00E-05
2023/4/20 23:00,294.05,1006.5,73.87,1.43,32.83,1.00E-05
